"objectid","id","sensor_eui","zeitpunkt","temperature","humidity","latitude","longitude","noise","sit","geometry"
"26061","21719","0080E1150017F5F8","20220923043936","24.77","38.60","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"26062","21720","0080E1150017F5F8","20220923040936","24.77","38.60","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"28432","28257","0080E1150017F5F8","20220929225955","22.11","43.61","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"28433","28258","0080E1150017F5F8","20220929222955","22.11","43.61","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"28434","28259","0080E1150017F5F8","20220929215955","22.11","43.61","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"28435","28260","0080E1150017F5F8","20220929212955","22.11","43.61","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"31","105","0080E115003BCF64","20220901041827","14.37","93.12","47.39250070","8.49031790","45","0","POINT (2679400.5 1249606.8)"
"32","106","0080E115003BCF64","20220901034827","14.37","93.12","47.39250070","8.49031790","45","0","POINT (2679400.5 1249606.8)"
"33","107","0080E115003BCF64","20220901031827","14.37","93.12","47.39250070","8.49031790","45","0","POINT (2679400.5 1249606.8)"
"34","108","0080E115003BCF64","20220901024827","14.37","93.12","47.39250070","8.49031790","45","0","POINT (2679400.5 1249606.8)"
"1005","1005","0080E115003BCF64","20221001223716","-100.00","-100.01","47.39248930","8.49039120","64","0","POINT (2679406 1249605.5)"
"1006","1006","0080E115003BCF64","20221001220716","-100.00","-100.01","47.39248930","8.49039120","53","0","POINT (2679406 1249605.5)"
"1007","1007","0080E115003BCF64","20221001213716","-100.00","-100.01","47.39248930","8.49039120","52","0","POINT (2679406 1249605.5)"
"1008","1008","0080E115003BCF64","20221001210716","-100.00","-100.01","47.39248930","8.49039120","55","0","POINT (2679406 1249605.5)"
"1332","1405","0080E115003BC2AD","20220902154950","23.49","55.01","47.39250760","8.49034010","46","19","POINT (2679402 1249607.5)"
"1333","1406","0080E115003BC2AD","20220902151950","23.49","55.01","47.39250760","8.49034010","45","8","POINT (2679402 1249607.5)"
"1334","1407","0080E115003BC2AD","20220902144950","23.49","55.01","47.39250760","8.49034010","45","9","POINT (2679402 1249607.5)"
"1335","1408","0080E115003BC2AD","20220902141950","23.49","55.01","47.39250760","8.49034010","45","12","POINT (2679402 1249607.5)"
"2049","2049","0080E115003BC2AD","20221002225140","14.10","101.44","47.39248420","8.49038250","45","28","POINT (2679405.2 1249605)"
"2050","2050","0080E115003BC2AD","20221002222140","14.10","101.44","47.39248420","8.49038250","45","0","POINT (2679405.2 1249605)"
"2051","2051","0080E115003BC2AD","20221002215140","14.10","101.44","47.39248420","8.49038250","45","0","POINT (2679405.2 1249605)"
"2052","2052","0080E115003BC2AD","20221002212140","14.10","101.44","47.39248420","8.49038250","45","0","POINT (2679405.2 1249605)"
"2212","2285","0080E115003BC2AD","20220903083023","16.24","90.96","47.39251250","8.49043360","45","0","POINT (2679409.2 1249608.1)"
"2213","2286","0080E115003BC2AD","20220903080023","16.24","90.96","47.39251250","8.49043360","46","0","POINT (2679409.2 1249608.1)"
"2214","2287","0080E115003BC2AD","20220903073023","16.24","90.96","47.39251250","8.49043360","45","0","POINT (2679409.2 1249608.1)"
"2215","2288","0080E115003BC2AD","20220903070023","16.24","90.96","47.39251250","8.49043360","45","0","POINT (2679409.2 1249608.1)"
"2708","2997","0080E115003BC2AD","20221003173147","15.61","90.82","47.39250650","8.49033900","46","6","POINT (2679402 1249607.4)"
"2709","2998","0080E115003BC2AD","20221003170147","15.61","90.82","47.39250650","8.49033900","46","6","POINT (2679402 1249607.4)"
"2710","2999","0080E115003BC2AD","20221003163147","15.61","90.82","47.39250650","8.49033900","46","35","POINT (2679402 1249607.4)"
"2711","3000","0080E115003BC2AD","20221003160147","15.61","90.82","47.39250650","8.49033900","46","43","POINT (2679402 1249607.4)"
"3444","3517","0080E115003BCF64","20220904160134","25.17","50.53","47.39247840","8.49031570","45","0","POINT (2679400.2 1249604.2)"
"3445","3518","0080E115003BCF64","20220904153134","25.17","50.53","47.39247840","8.49031570","45","0","POINT (2679400.2 1249604.2)"
"3446","3519","0080E115003BCF64","20220904150134","25.17","50.53","47.39247840","8.49031570","45","0","POINT (2679400.2 1249604.2)"
"3447","3520","0080E115003BCF64","20220904143134","25.17","50.53","47.39247840","8.49031570","45","0","POINT (2679400.2 1249604.2)"
"3673","3965","0080E115003BC1DF","20220905045211","15.95","89.47","47.39251190","8.49042950","45","0","POINT (2679408.8 1249608.1)"
"3674","3966","0080E115003BC1DF","20220905042211","15.95","89.47","47.39251190","8.49042950","45","0","POINT (2679408.8 1249608.1)"
"3675","3967","0080E115003BC1DF","20220905035211","15.95","89.47","47.39251190","8.49042950","45","0","POINT (2679408.8 1249608.1)"
"3676","3968","0080E115003BC1DF","20220905032211","15.95","89.47","47.39251190","8.49042950","45","0","POINT (2679408.8 1249608.1)"
"4285","4285","0080E115003BC2AD","20220905205139","22.70","59.73","47.39249350","8.49040210","46","15","POINT (2679406.8 1249606)"
"4286","4286","0080E115003BC2AD","20220905202139","22.70","59.73","47.39249350","8.49040210","46","20","POINT (2679406.8 1249606)"
"4287","4287","0080E115003BC2AD","20220905195139","22.70","59.73","47.39249350","8.49040210","46","18","POINT (2679406.8 1249606)"
"4288","4288","0080E115003BC2AD","20220905192139","22.70","59.73","47.39249350","8.49040210","45","61","POINT (2679406.8 1249606)"
"4845","5145","0080E115003BCF64","20220907191159","23.96","57.74","47.39250650","8.49034250","54","6","POINT (2679402.2 1249607.4)"
"4846","5146","0080E115003BCF64","20220907184159","23.96","57.74","47.39250650","8.49034250","55","78","POINT (2679402.2 1249607.4)"
"4847","5147","0080E115003BCF64","20220907181159","23.96","57.74","47.39250650","8.49034250","55","74","POINT (2679402.2 1249607.4)"
"4848","5148","0080E115003BCF64","20220907174159","23.96","57.74","47.39250650","8.49034250","56","58","POINT (2679402.2 1249607.4)"
"5700","5781","0080E115003BCF64","20220908160532","21.35","60.96","47.39248820","8.49042150","69","70","POINT (2679408.2 1249605.4)"
"5701","5782","0080E115003BCF64","20220908153532","21.35","60.96","47.39248820","8.49042150","54","1","POINT (2679408.2 1249605.4)"
"5702","5783","0080E115003BCF64","20220908150532","21.35","60.96","47.39248820","8.49042150","52","0","POINT (2679408.2 1249605.4)"
"5703","5784","0080E115003BCF64","20220908143532","21.35","60.96","47.39248820","8.49042150","54","0","POINT (2679408.2 1249605.4)"
"5842","6141","0080E115003BCF64","20220809133936","28.03","36.50","47.39250530","8.49032680","46","80","POINT (2679401 1249607.2)"
"5843","6142","0080E115003BCF64","20220809130936","28.03","36.50","47.39250530","8.49032680","46","100","POINT (2679401 1249607.2)"
"5844","6143","0080E115003BCF64","20220809123936","28.03","36.50","47.39250530","8.49032680","47","91","POINT (2679401 1249607.2)"
"5845","6144","0080E115003BCF64","20220809120936","28.03","36.50","47.39250530","8.49032680","47","49","POINT (2679401 1249607.2)"
"5894","6193","0080E115003BCF64","20220809175044","28.17","31.11","47.39251920","8.49033260","47","49","POINT (2679401.5 1249608.8)"
"5895","6194","0080E115003BCF64","20220809172044","28.17","31.11","47.39251920","8.49033260","46","49","POINT (2679401.5 1249608.8)"
"5896","6195","0080E115003BCF64","20220809165044","28.17","31.11","47.39251920","8.49033260","45","74","POINT (2679401.5 1249608.8)"
"5897","6196","0080E115003BCF64","20220809162044","28.17","31.11","47.39251920","8.49033260","45","94","POINT (2679401.5 1249608.8)"
"5954","6253","0080E115003BCF64","20220809195620","25.83","35.46","47.39249440","8.49033560","45","85","POINT (2679401.8 1249606)"
"5955","6254","0080E115003BCF64","20220809192620","25.83","35.46","47.39249440","8.49033560","45","85","POINT (2679401.8 1249606)"
"5956","6255","0080E115003BCF64","20220809185620","25.83","35.46","47.39249440","8.49033560","46","85","POINT (2679401.8 1249606)"
"5957","6256","0080E115003BCF64","20220809182620","25.83","35.46","47.39249440","8.49033560","45","88","POINT (2679401.8 1249606)"
"6158","5877","0080E115003BCF64","20220908201541","18.99","64.22","47.39248910","8.49032150","55","0","POINT (2679400.8 1249605.4)"
"6159","5878","0080E115003BCF64","20220908194541","18.99","64.22","47.39248910","8.49032150","54","0","POINT (2679400.8 1249605.4)"
"6160","5879","0080E115003BCF64","20220908191541","18.99","64.22","47.39248910","8.49032150","52","0","POINT (2679400.8 1249605.4)"
"6161","5880","0080E115003BCF64","20220908184541","18.99","64.22","47.39248910","8.49032150","51","0","POINT (2679400.8 1249605.4)"
"6469","6481","0080E115003BCF64","20220909043802","14.94","86.65","47.39249670","8.49035100","45","0","POINT (2679403 1249606.2)"
"6470","6482","0080E115003BCF64","20220909040802","14.94","86.65","47.39249670","8.49035100","45","0","POINT (2679403 1249606.2)"
"6471","6483","0080E115003BCF64","20220909033802","14.94","86.65","47.39249670","8.49035100","46","0","POINT (2679403 1249606.2)"
"6472","6484","0080E115003BCF64","20220909030802","14.94","86.65","47.39249670","8.49035100","45","0","POINT (2679403 1249606.2)"
"6891","6617","0080E115003BCF64","20220909105437","25.05","56.04","47.39249850","8.49035910","52","0","POINT (2679403.5 1249606.5)"
"6892","6618","0080E115003BCF64","20220909102437","25.05","56.04","47.39249850","8.49035910","53","0","POINT (2679403.5 1249606.5)"
"6893","6619","0080E115003BCF64","20220909095437","25.05","56.04","47.39249850","8.49035910","56","0","POINT (2679403.5 1249606.5)"
"6894","6620","0080E115003BCF64","20220909092437","25.05","56.04","47.39249850","8.49035910","57","0","POINT (2679403.5 1249606.5)"
"7009","7317","0080E115003BCF64","20220810152453","29.17","31.42","47.39247660","8.49032920","45","0","POINT (2679401.2 1249604)"
"7010","7318","0080E115003BCF64","20220810145453","29.17","31.42","47.39247660","8.49032920","45","0","POINT (2679401.2 1249604)"
"7011","7319","0080E115003BCF64","20220810142453","29.17","31.42","47.39247660","8.49032920","45","0","POINT (2679401.2 1249604)"
"7012","7320","0080E115003BCF64","20220810135453","29.17","31.42","47.39247660","8.49032920","45","0","POINT (2679401.2 1249604)"
"7312","7037","0080E115003BCF64","20220810042106","17.69","59.93","47.39250190","8.49037280","45","4","POINT (2679404.5 1249606.9)"
"7313","7038","0080E115003BCF64","20220810035106","17.69","59.93","47.39250190","8.49037280","45","6","POINT (2679404.5 1249606.9)"
"7314","7039","0080E115003BCF64","20220810032106","17.69","59.93","47.39250190","8.49037280","45","14","POINT (2679404.5 1249606.9)"
"7315","7040","0080E115003BCF64","20220810025106","17.69","59.93","47.39250190","8.49037280","45","24","POINT (2679404.5 1249606.9)"
"7472","7197","0080E115003BCF64","20220810111353","31.07","30.79","47.39251290","8.49034410","52","95","POINT (2679402.5 1249608.1)"
"7473","7198","0080E115003BCF64","20220810104353","31.07","30.79","47.39251290","8.49034410","47","48","POINT (2679402.5 1249608.1)"
"7474","7199","0080E115003BCF64","20220810101353","31.07","30.79","47.39251290","8.49034410","45","0","POINT (2679402.5 1249608.1)"
"7475","7200","0080E115003BCF64","20220810094353","31.07","30.79","47.39251290","8.49034410","45","0","POINT (2679402.5 1249608.1)"
"7541","7557","0080E115003BCF64","20220810234803","20.85","45.77","47.39251730","8.49031500","45","0","POINT (2679400.2 1249608.5)"
"7542","7558","0080E115003BCF64","20220810231803","20.85","45.77","47.39251730","8.49031500","45","0","POINT (2679400.2 1249608.5)"
"7543","7559","0080E115003BCF64","20220810224803","20.85","45.77","47.39251730","8.49031500","45","0","POINT (2679400.2 1249608.5)"
"7544","7560","0080E115003BCF64","20220810221803","20.85","45.77","47.39251730","8.49031500","45","0","POINT (2679400.2 1249608.5)"
"8181","8489","0080E115003BCF64","20220811143044","28.56","36.53","47.39250910","8.49041480","45","71","POINT (2679407.8 1249607.8)"
"8182","8490","0080E115003BCF64","20220811140044","28.56","36.53","47.39250910","8.49041480","45","17","POINT (2679407.8 1249607.8)"
"8183","8491","0080E115003BCF64","20220811133044","28.56","36.53","47.39250910","8.49041480","46","66","POINT (2679407.8 1249607.8)"
"8184","8492","0080E115003BCF64","20220811130044","28.56","36.53","47.39250910","8.49041480","45","6","POINT (2679407.8 1249607.8)"
"8241","8549","0080E115003BCF64","20220811163620","28.53","34.51","47.39250580","8.49042760","45","48","POINT (2679408.8 1249607.4)"
"8242","8550","0080E115003BCF64","20220811160620","28.53","34.51","47.39250580","8.49042760","45","5","POINT (2679408.8 1249607.4)"
"8243","8551","0080E115003BCF64","20220811153620","28.53","34.51","47.39250580","8.49042760","45","0","POINT (2679408.8 1249607.4)"
"8244","8552","0080E115003BCF64","20220811150620","28.53","34.51","47.39250580","8.49042760","45","0","POINT (2679408.8 1249607.4)"
"8476","8201","0080E115003BCF64","20220811040050","17.30","56.25","47.39252070","8.49037140","45","0","POINT (2679404.5 1249609)"
"8477","8202","0080E115003BCF64","20220811033050","17.30","56.25","47.39252070","8.49037140","45","0","POINT (2679404.5 1249609)"
"8478","8203","0080E115003BCF64","20220811030050","17.30","56.25","47.39252070","8.49037140","45","0","POINT (2679404.5 1249609)"
"8479","8204","0080E115003BCF64","20220811023050","17.30","56.25","47.39252070","8.49037140","45","0","POINT (2679404.5 1249609)"
"8536","8261","0080E115003BCF64","20220811060725","16.24","61.57","47.39251390","8.49039120","45","0","POINT (2679406 1249608.2)"
"8537","8262","0080E115003BCF64","20220811053725","16.24","61.57","47.39251390","8.49039120","45","0","POINT (2679406 1249608.2)"
"8538","8263","0080E115003BCF64","20220811050725","16.24","61.57","47.39251390","8.49039120","45","0","POINT (2679406 1249608.2)"
"8539","8264","0080E115003BCF64","20220811043725","16.24","61.57","47.39251390","8.49039120","45","0","POINT (2679406 1249608.2)"
"8575","15020","0080E115003BCF64","20220817073902","28.51","42.29","47.39248060","8.49039830","45","0","POINT (2679406.5 1249604.6)"
"8868","15893","0080E115003BCF64","20220818040116","16.80","91.60","47.39250860","8.49032450","45","0","POINT (2679401 1249607.6)"
"8869","15894","0080E115003BCF64","20220818033116","16.80","91.60","47.39250860","8.49032450","45","0","POINT (2679401 1249607.6)"
"8870","15895","0080E115003BCF64","20220818030116","16.80","91.60","47.39250860","8.49032450","45","0","POINT (2679401 1249607.6)"
"8871","15896","0080E115003BCF64","20220818023116","16.80","91.60","47.39250860","8.49032450","45","0","POINT (2679401 1249607.6)"
"8920","15945","0080E115003BCF64","20220818060741","16.78","90.52","47.39248830","8.49039060","45","0","POINT (2679406 1249605.4)"
"8921","15946","0080E115003BCF64","20220818053741","16.78","90.52","47.39248830","8.49039060","45","0","POINT (2679406 1249605.4)"
"8922","15947","0080E115003BCF64","20220818050741","16.78","90.52","47.39248830","8.49039060","45","0","POINT (2679406 1249605.4)"
"8923","15948","0080E115003BCF64","20220818043741","16.78","90.52","47.39248830","8.49039060","45","0","POINT (2679406 1249605.4)"
"9089","14025","0080E11500180306","20220816090952","21.49","62.11","47.39249680","8.49042250","45","0","POINT (2679408.2 1249606.4)"
"9090","14026","0080E11500180306","20220816083952","21.49","62.11","47.39249680","8.49042250","45","0","POINT (2679408.2 1249606.4)"
"9091","14027","0080E11500180306","20220816080952","21.49","62.11","47.39249680","8.49042250","45","0","POINT (2679408.2 1249606.4)"
"9092","14028","0080E11500180306","20220816073952","21.49","62.11","47.39249680","8.49042250","45","0","POINT (2679408.2 1249606.4)"
"9184","15993","0080E115003BCF64","20220818081404","19.34","77.59","47.39251020","8.49037140","45","0","POINT (2679404.5 1249607.9)"
"9185","15994","0080E115003BCF64","20220818074404","19.34","77.59","47.39251020","8.49037140","45","0","POINT (2679404.5 1249607.9)"
"9186","15995","0080E115003BCF64","20220818071404","19.34","77.59","47.39251020","8.49037140","45","0","POINT (2679404.5 1249607.9)"
"9187","15996","0080E115003BCF64","20220818064404","19.34","77.59","47.39251020","8.49037140","45","0","POINT (2679404.5 1249607.9)"
"9452","16045","0080E115003BCF64","20220818102016","21.01","71.51","47.39251230","8.49034690","45","0","POINT (2679402.5 1249608)"
"9453","16046","0080E115003BCF64","20220818095016","21.01","71.51","47.39251230","8.49034690","45","18","POINT (2679402.5 1249608)"
"9454","16047","0080E115003BCF64","20220818092016","21.01","71.51","47.39251230","8.49034690","45","7","POINT (2679402.5 1249608)"
"9455","16048","0080E115003BCF64","20220818085016","21.01","71.51","47.39251230","8.49034690","45","0","POINT (2679402.5 1249608)"
"9496","16089","0080E115003BCF64","20220818122606","24.54","55.83","47.39249000","8.49035030","45","0","POINT (2679403 1249605.6)"
"9497","16090","0080E115003BCF64","20220818115606","24.54","55.83","47.39249000","8.49035030","45","0","POINT (2679403 1249605.6)"
"9498","16091","0080E115003BCF64","20220818112606","24.54","55.83","47.39249000","8.49035030","45","0","POINT (2679403 1249605.6)"
"9499","16092","0080E115003BCF64","20220818105606","24.54","55.83","47.39249000","8.49035030","45","41","POINT (2679403 1249605.6)"
"9681","14185","0080E115003BCF64","20220816162223","29.51","38.09","47.39250370","8.49038360","45","31","POINT (2679405.5 1249607.1)"
"9682","14186","0080E115003BCF64","20220816155223","29.51","38.09","47.39250370","8.49038360","45","0","POINT (2679405.5 1249607.1)"
"9683","14187","0080E115003BCF64","20220816152223","29.51","38.09","47.39250370","8.49038360","45","31","POINT (2679405.5 1249607.1)"
"9684","14188","0080E115003BCF64","20220816145223","29.51","38.09","47.39250370","8.49038360","45","41","POINT (2679405.5 1249607.1)"
"9705","14217","0080E11500180306","20220816173049","31.18","26.88","47.39250180","8.49032700","45","0","POINT (2679401 1249606.9)"
"9706","14218","0080E11500180306","20220816170049","31.18","26.88","47.39250180","8.49032700","45","0","POINT (2679401 1249606.9)"
"9707","14219","0080E11500180306","20220816163049","31.18","26.88","47.39250180","8.49032700","45","6","POINT (2679401 1249606.9)"
"9708","14220","0080E11500180306","20220816160049","31.18","26.88","47.39250180","8.49032700","45","15","POINT (2679401 1249606.9)"
"9752","16137","0080E115003BCF64","20220818143153","23.33","59.54","47.39248940","8.49034150","45","27","POINT (2679402.2 1249605.5)"
"9753","16138","0080E115003BCF64","20220818140153","23.33","59.54","47.39248940","8.49034150","45","0","POINT (2679402.2 1249605.5)"
"9754","16139","0080E115003BCF64","20220818133153","23.33","59.54","47.39248940","8.49034150","45","0","POINT (2679402.2 1249605.5)"
"9755","16140","0080E115003BCF64","20220818130153","23.33","59.54","47.39248940","8.49034150","45","6","POINT (2679402.2 1249605.5)"
"9937","14233","0080E115003BCF64","20220816182743","30.97","30.70","47.39251890","8.49037980","45","0","POINT (2679405 1249608.8)"
"9938","14234","0080E115003BCF64","20220816175743","30.97","30.70","47.39251890","8.49037980","45","0","POINT (2679405 1249608.8)"
"9939","14235","0080E115003BCF64","20220816172743","30.97","30.70","47.39251890","8.49037980","45","23","POINT (2679405 1249608.8)"
"9940","14236","0080E115003BCF64","20220816165743","30.97","30.70","47.39251890","8.49037980","45","2","POINT (2679405 1249608.8)"
"9981","14277","0080E115003BCF64","20220816203312","26.91","37.89","47.39247480","8.49038350","45","0","POINT (2679405.5 1249603.9)"
"9982","14278","0080E115003BCF64","20220816200312","26.91","37.89","47.39247480","8.49038350","45","0","POINT (2679405.5 1249603.9)"
"9983","14279","0080E115003BCF64","20220816193312","26.91","37.89","47.39247480","8.49038350","45","0","POINT (2679405.5 1249603.9)"
"9984","14280","0080E115003BCF64","20220816190312","26.91","37.89","47.39247480","8.49038350","45","0","POINT (2679405.5 1249603.9)"
"11813","16977","0080E115003BCF64","20220819051447","17.37","97.76","47.39252030","8.49039300","45","0","POINT (2679406 1249609)"
"11814","16978","0080E115003BCF64","20220819044447","17.37","97.76","47.39252030","8.49039300","45","0","POINT (2679406 1249609)"
"11815","16979","0080E115003BCF64","20220819041447","17.37","97.76","47.39252030","8.49039300","45","0","POINT (2679406 1249609)"
"11816","16980","0080E115003BCF64","20220819034447","17.37","97.76","47.39252030","8.49039300","45","0","POINT (2679406 1249609)"
"12269","14841","0080E115003BCF64","20220817004453","22.40","56.16","47.39250750","8.49033930","45","0","POINT (2679402 1249607.5)"
"12270","14842","0080E115003BCF64","20220817001453","22.40","56.16","47.39250750","8.49033930","45","0","POINT (2679402 1249607.5)"
"12271","14843","0080E115003BCF64","20220816234453","22.40","56.16","47.39250750","8.49033930","45","0","POINT (2679402 1249607.5)"
"12272","14844","0080E115003BCF64","20220816231453","22.40","56.16","47.39250750","8.49033930","45","0","POINT (2679402 1249607.5)"
"12482","13829","0080E11500180306","20220816004545","17.99","79.09","47.39250980","8.49040020","45","0","POINT (2679406.8 1249607.9)"
"12483","13830","0080E11500180306","20220816001545","17.99","79.09","47.39250980","8.49040020","45","0","POINT (2679406.8 1249607.9)"
"12484","13831","0080E11500180306","20220815234545","17.99","79.09","47.39250980","8.49040020","45","0","POINT (2679406.8 1249607.9)"
"12485","13832","0080E11500180306","20220815231545","17.99","79.09","47.39250980","8.49040020","45","0","POINT (2679406.8 1249607.9)"
"12573","14929","0080E115003BCF64","20220817045704","20.89","59.65","47.39248530","8.49040460","45","0","POINT (2679407 1249605.1)"
"12574","14930","0080E115003BCF64","20220817042704","20.89","59.65","47.39248530","8.49040460","45","0","POINT (2679407 1249605.1)"
"12575","14931","0080E115003BCF64","20220817035704","20.89","59.65","47.39248530","8.49040460","45","0","POINT (2679407 1249605.1)"
"12576","14932","0080E115003BCF64","20220817032704","20.89","59.65","47.39248530","8.49040460","45","0","POINT (2679407 1249605.1)"
"12762","13893","0080E115003BCF64","20220816034724","17.19","81.77","47.39249730","8.49032870","45","0","POINT (2679401.2 1249606.4)"
"12763","13894","0080E115003BCF64","20220816031724","17.19","81.77","47.39249730","8.49032870","45","0","POINT (2679401.2 1249606.4)"
"12764","13895","0080E115003BCF64","20220816024724","17.19","81.77","47.39249730","8.49032870","45","0","POINT (2679401.2 1249606.4)"
"12765","13896","0080E115003BCF64","20220816021724","17.19","81.77","47.39249730","8.49032870","45","0","POINT (2679401.2 1249606.4)"
"12877","15017","0080E115003BCF64","20220817090902","28.51","42.29","47.39248060","8.49039830","45","0","POINT (2679406.5 1249604.6)"
"12878","15018","0080E115003BCF64","20220817083902","28.51","42.29","47.39248060","8.49039830","45","0","POINT (2679406.5 1249604.6)"
"12879","15019","0080E115003BCF64","20220817080902","28.51","42.29","47.39248060","8.49039830","45","0","POINT (2679406.5 1249604.6)"
"13030","12865","0080E11500180306","20220815055414","17.38","90.79","47.39247680","8.49035600","45","0","POINT (2679403.2 1249604.1)"
"13031","12866","0080E11500180306","20220815052414","17.38","90.79","47.39247680","8.49035600","45","0","POINT (2679403.2 1249604.1)"
"13032","12867","0080E11500180306","20220815045414","17.38","90.79","47.39247680","8.49035600","45","0","POINT (2679403.2 1249604.1)"
"13033","12868","0080E11500180306","20220815042414","17.38","90.79","47.39247680","8.49035600","45","0","POINT (2679403.2 1249604.1)"
"13561","11809","0080E11500180306","20220814044552","16.38","62.96","47.39247700","8.49035990","45","33","POINT (2679403.8 1249604.1)"
"13562","11810","0080E11500180306","20220814041552","16.38","62.96","47.39247700","8.49035990","45","0","POINT (2679403.8 1249604.1)"
"13563","11811","0080E11500180306","20220814034552","16.38","62.96","47.39247700","8.49035990","45","0","POINT (2679403.8 1249604.1)"
"13564","11812","0080E11500180306","20220814031552","16.38","62.96","47.39247700","8.49035990","45","0","POINT (2679403.8 1249604.1)"
"13696","9565","0080E115003BCF64","20220812092506","23.69","39.45","47.39247650","8.49039890","45","0","POINT (2679406.5 1249604.1)"
"13697","9566","0080E115003BCF64","20220812085506","23.69","39.45","47.39247650","8.49039890","45","0","POINT (2679406.5 1249604.1)"
"13698","9567","0080E115003BCF64","20220812082506","23.69","39.45","47.39247650","8.49039890","45","0","POINT (2679406.5 1249604.1)"
"13699","9568","0080E115003BCF64","20220812075506","23.69","39.45","47.39247650","8.49039890","45","0","POINT (2679406.5 1249604.1)"
"14467","8597","0080E11500180306","20220811180635","28.87","34.30","47.39249710","8.49037630","45","31","POINT (2679404.8 1249606.4)"
"14468","8598","0080E11500180306","20220811173635","28.87","34.30","47.39249710","8.49037630","45","20","POINT (2679404.8 1249606.4)"
"14469","8599","0080E11500180306","20220811170635","28.87","34.30","47.39249710","8.49037630","45","14","POINT (2679404.8 1249606.4)"
"14470","8600","0080E11500180306","20220811163635","28.87","34.30","47.39249710","8.49037630","45","25","POINT (2679404.8 1249606.4)"
"14581","9805","0080E115003BCF64","20220812174759","28.00","24.86","47.39247550","8.49038600","45","0","POINT (2679405.5 1249604)"
"14582","9806","0080E115003BCF64","20220812171759","28.00","24.86","47.39247550","8.49038600","45","0","POINT (2679405.5 1249604)"
"14583","9807","0080E115003BCF64","20220812164759","28.00","24.86","47.39247550","8.49038600","45","0","POINT (2679405.5 1249604)"
"14584","9808","0080E115003BCF64","20220812161759","28.00","24.86","47.39247550","8.49038600","45","21","POINT (2679405.5 1249604)"
"14698","12085","0080E11500180306","20220814171948","27.45","35.68","47.39250300","8.49034230","45","0","POINT (2679402.2 1249607)"
"14699","12086","0080E11500180306","20220814164948","27.45","35.68","47.39250300","8.49034230","45","0","POINT (2679402.2 1249607)"
"14700","12087","0080E11500180306","20220814161948","27.45","35.68","47.39250300","8.49034230","45","0","POINT (2679402.2 1249607)"
"14701","12088","0080E11500180306","20220814154948","27.45","35.68","47.39250300","8.49034230","45","11","POINT (2679402.2 1249607)"
"14842","9849","0080E11500180306","20220812191357","27.10","27.31","47.39250920","8.49032600","45","0","POINT (2679401 1249607.6)"
"14843","9850","0080E11500180306","20220812184357","27.10","27.31","47.39250920","8.49032600","45","0","POINT (2679401 1249607.6)"
"14844","9851","0080E11500180306","20220812181357","27.10","27.31","47.39250920","8.49032600","45","0","POINT (2679401 1249607.6)"
"14845","9852","0080E11500180306","20220812174357","27.10","27.31","47.39250920","8.49032600","45","0","POINT (2679401 1249607.6)"
"15115","9909","0080E11500180306","20220812211927","23.19","36.31","47.39248850","8.49042420","45","21","POINT (2679408.5 1249605.5)"
"15116","9910","0080E11500180306","20220812204927","23.19","36.31","47.39248850","8.49042420","45","8","POINT (2679408.5 1249605.5)"
"15117","9911","0080E11500180306","20220812201927","23.19","36.31","47.39248850","8.49042420","45","0","POINT (2679408.5 1249605.5)"
"15118","9912","0080E11500180306","20220812194927","23.19","36.31","47.39248850","8.49042420","45","0","POINT (2679408.5 1249605.5)"
"15432","10009","0080E115003BCF64","20220912012750","-100.00","-100.01","47.39249580","8.49033160","45","0","POINT (2679401.5 1249606.2)"
"15433","10010","0080E115003BCF64","20220912005750","-100.00","-100.01","47.39249580","8.49033160","45","0","POINT (2679401.5 1249606.2)"
"15434","10011","0080E115003BCF64","20220912002750","-100.00","-100.01","47.39249580","8.49033160","45","0","POINT (2679401.5 1249606.2)"
"15435","10012","0080E115003BCF64","20220911235750","-100.00","-100.01","47.39249580","8.49033160","45","0","POINT (2679401.5 1249606.2)"
"16687","11477","0080E115003BC2AD","20220913143147","27.48","44.04","47.39251330","8.49038260","46","89","POINT (2679405.2 1249608.1)"
"16688","11478","0080E115003BC2AD","20220913140147","27.48","44.04","47.39251330","8.49038260","47","100","POINT (2679405.2 1249608.1)"
"16689","11479","0080E115003BC2AD","20220913133147","27.48","44.04","47.39251330","8.49038260","46","42","POINT (2679405.2 1249608.1)"
"16690","11480","0080E115003BC2AD","20220913130147","27.48","44.04","47.39251330","8.49038260","45","20","POINT (2679405.2 1249608.1)"
"17598","12821","0080E11500180306","20220815034816","17.93","88.53","47.39252170","8.49032420","45","0","POINT (2679401 1249609)"
"17599","12822","0080E11500180306","20220815031816","17.93","88.53","47.39252170","8.49032420","45","0","POINT (2679401 1249609)"
"17600","12823","0080E11500180306","20220815024816","17.93","88.53","47.39252170","8.49032420","45","0","POINT (2679401 1249609)"
"17601","12824","0080E11500180306","20220815021816","17.93","88.53","47.39252170","8.49032420","45","0","POINT (2679401 1249609)"
